,id,session_labels,title,label,description,live_status,legacy_alias,user_id,created_date,date,updated_date,video_id,video_url,category_id,category_label,doc_id,doc_url,categories,documents
737,21883,[12],BOCC Regular Meeting 1/10/18,BOCC Regular Meeting 1/10/18,,0,,273.0,2018-01-05,2018-01-10,2018-01-10,R0GNhe5BX4U,https://www.youtube.com/watch?v=R0GNhe5BX4U,187.0,2018,4913.0,https://ompnetwork.s3-us-west-2.amazonaws.com/sites/273/documents/abbr_agenda_01.10.18.pdf?yOd8UWdtYbRCc8cfcOoizWLHoUKPl0tE,"[{u'livestream': u'1', u'position': u'-10', u'user_id': u'273', u'id': u'187', u'label': u'2018'}]","[{u'user_id': u'273', u'type_id': u'1', u'url': u'https://ompnetwork.s3-us-west-2.amazonaws.com/sites/273/documents/abbr_agenda_01.10.18.pdf?yOd8UWdtYbRCc8cfcOoizWLHoUKPl0tE', u'storage': u'attachment', u'session_id': u'21883', u'label': None, u'file_id': u'4300', u'provider': u'generic', u'agenda_provider_agenda_id': None, u'session_title': u'BOCC Regular Meeting 1/10/18', u'type': u'Agenda', u'id': u'4913', u'agenda_provider_id': None}]"
738,344,"[3, 7, 14, 18]",City Council Work Session 07-09-2014,City Council Work Session 07-09-2014,,0,shows/city-council-work-session-07-09-2014,134.0,2014-07-09,2014-07-09,2017-03-20,32n2mB8fWfw,https://www.youtube.com/watch?v=32n2mB8fWfw,20.0,City Council,329.0,https://ompnetwork.s3-us-west-2.amazonaws.com/sites/134/documents/agenda_packet_73.pdf,"[{u'livestream': u'1', u'position': u'-10', u'user_id': u'134', u'id': u'20', u'label': u'City Council'}]","[{u'user_id': u'134', u'type_id': u'1', u'url': u'https://ompnetwork.s3-us-west-2.amazonaws.com/sites/134/documents/agenda_packet_73.pdf', u'storage': u'attachment', u'session_id': u'344', u'label': None, u'file_id': u'399', u'provider': u'generic', u'agenda_provider_agenda_id': None, u'session_title': u'City Council Work Session 07-09-2014', u'type': u'Agenda', u'id': u'329', u'agenda_provider_id': None}, {u'user_id': u'134', u'type_id': u'4', u'url': u'https://ompnetwork.s3-us-west-2.amazonaws.com/sites/134/documents/minutes_119.pdf', u'storage': u'attachment', u'session_id': u'344', u'label': None, u'file_id': u'400', u'provider': u'generic', u'agenda_provider_agenda_id': None, u'session_title': u'City Council Work Session 07-09-2014', u'type': u'Minutes', u'id': u'330', u'agenda_provider_id': None}]"
739,19333,"[11, 17]","BOCC Work Session May 2, 2017","BOCC Work Session May 2, 2017",,0,,273.0,2017-05-02,2017-05-02,2017-10-31,HQMAoZ_JiVw,https://www.youtube.com/watch?v=HQMAoZ_JiVw,150.0,2017,4640.0,https://ompnetwork.s3-us-west-2.amazonaws.com/sites/273/documents/omp_may_2_2017.pdf?UVJ70bq900jy4OVaTpA1NEk5RXnYTrLM,"[{u'livestream': u'0', u'position': u'-9', u'user_id': u'273', u'id': u'150', u'label': u'2017'}]","[{u'user_id': u'273', u'type_id': u'1', u'url': u'https://ompnetwork.s3-us-west-2.amazonaws.com/sites/273/documents/omp_may_2_2017.pdf?UVJ70bq900jy4OVaTpA1NEk5RXnYTrLM', u'storage': u'attachment', u'session_id': u'19333', u'label': None, u'file_id': u'3921', u'provider': u'generic', u'agenda_provider_agenda_id': None, u'session_title': u'BOCC Work Session May 2, 2017', u'type': u'Agenda', u'id': u'4640', u'agenda_provider_id': None}]"
740,253,"[3, 5, 6, 7]",City Council Meeting 10-12-2015,City Council Meeting 10-12-2015,,0,shows/city-council-meeting-10-12-2015,134.0,2015-10-12,2015-10-12,2017-03-20,lNKZKOhVTps,https://www.youtube.com/watch?v=lNKZKOhVTps,20.0,City Council,157.0,https://ompnetwork.s3-us-west-2.amazonaws.com/sites/134/documents/agenda_packet_52.pdf,"[{u'livestream': u'1', u'position': u'-10', u'user_id': u'134', u'id': u'20', u'label': u'City Council'}]","[{u'user_id': u'134', u'type_id': u'1', u'url': u'https://ompnetwork.s3-us-west-2.amazonaws.com/sites/134/documents/agenda_packet_52.pdf', u'storage': u'attachment', u'session_id': u'253', u'label': None, u'file_id': u'227', u'provider': u'generic', u'agenda_provider_agenda_id': None, u'session_title': u'City Council Meeting 10-12-2015', u'type': u'Agenda', u'id': u'157', u'agenda_provider_id': None}, {u'user_id': u'134', u'type_id': u'4', u'url': u'https://ompnetwork.s3-us-west-2.amazonaws.com/sites/134/documents/minutes_37.pdf', u'storage': u'attachment', u'session_id': u'253', u'label': None, u'file_id': u'228', u'provider': u'generic', u'agenda_provider_agenda_id': None, u'session_title': u'City Council Meeting 10-12-2015', u'type': u'Minutes', u'id': u'158', u'agenda_provider_id': None}]"
741,329,"[9, 13, 19]",City Council Work Session 09-24-2014,City Council Work Session 09-24-2014,,0,shows/city-council-work-session-09-24-2014,134.0,2014-09-24,2014-09-24,2017-03-20,aGuOSxCoC9s,https://www.youtube.com/watch?v=aGuOSxCoC9s,20.0,City Council,301.0,https://ompnetwork.s3-us-west-2.amazonaws.com/sites/134/documents/agenda_packet_176.pdf,"[{u'livestream': u'1', u'position': u'-10', u'user_id': u'134', u'id': u'20', u'label': u'City Council'}]","[{u'user_id': u'134', u'type_id': u'1', u'url': u'https://ompnetwork.s3-us-west-2.amazonaws.com/sites/134/documents/agenda_packet_176.pdf', u'storage': u'attachment', u'session_id': u'329', u'label': None, u'file_id': u'371', u'provider': u'generic', u'agenda_provider_agenda_id': None, u'session_title': u'City Council Work Session 09-24-2014', u'type': u'Agenda', u'id': u'301', u'agenda_provider_id': None}, {u'user_id': u'134', u'type_id': u'4', u'url': u'https://ompnetwork.s3-us-west-2.amazonaws.com/sites/134/documents/minutes_105.pdf', u'storage': u'attachment', u'session_id': u'329', u'label': None, u'file_id': u'372', u'provider': u'generic', u'agenda_provider_agenda_id': None, u'session_title': u'City Council Work Session 09-24-2014', u'type': u'Minutes', u'id': u'302', u'agenda_provider_id': None}]"
742,20184,"[7, 12, 18]","Eugene City Council Meeting: November 13, 2017","Eugene City Council Meeting: November 13, 2017",,0,,134.0,2017-11-09,2017-11-13,2017-12-11,UQ8SDb3eE2o,https://youtu.be/UQ8SDb3eE2o,20.0,City Council,4727.0,https://ompnetwork.s3-us-west-2.amazonaws.com/sites/134/documents/cc_agenda_11-13-17_mtga.pdf?M1TgVgHMqu3YlEEuksoJcp0lu3.tkNio,"[{u'livestream': u'1', u'position': u'-10', u'user_id': u'134', u'id': u'20', u'label': u'City Council'}]","[{u'user_id': u'134', u'type_id': u'1', u'url': u'https://ompnetwork.s3-us-west-2.amazonaws.com/sites/134/documents/cc_agenda_11-13-17_mtga.pdf?M1TgVgHMqu3YlEEuksoJcp0lu3.tkNio', u'storage': u'attachment', u'session_id': u'20184', u'label': None, u'file_id': u'4065', u'provider': u'generic', u'agenda_provider_agenda_id': None, u'session_title': u'Eugene City Council Meeting: November 13, 2017', u'type': u'Agenda', u'id': u'4727', u'agenda_provider_id': None}, {u'user_id': u'134', u'type_id': u'4', u'url': u'https://ompnetwork.s3-us-west-2.amazonaws.com/sites/134/documents/11-13-2017_city_council_meeting_minutes.pdf?pirzQxVlCwWiF2CJMQYpgTdpjZUsQaPC', u'storage': u'attachment', u'session_id': u'20184', u'label': None, u'file_id': u'4206', u'provider': u'generic', u'agenda_provider_agenda_id': None, u'session_title': u'Eugene City Council Meeting: November 13, 2017', u'type': u'Minutes', u'id': u'4843', u'agenda_provider_id': None}]"
743,257,"[3, 4, 16, 18]",City Council Work Session 09-28-2015,City Council Work Session 09-28-2015,,0,shows/city-council-work-session-09-28-2015,134.0,2015-09-28,2015-09-28,2017-03-20,NjxAsELHw5A,https://www.youtube.com/watch?v=NjxAsELHw5A,20.0,City Council,165.0,https://ompnetwork.s3-us-west-2.amazonaws.com/sites/134/documents/agenda_packet_60.pdf,"[{u'livestream': u'1', u'position': u'-10', u'user_id': u'134', u'id': u'20', u'label': u'City Council'}]","[{u'user_id': u'134', u'type_id': u'1', u'url': u'https://ompnetwork.s3-us-west-2.amazonaws.com/sites/134/documents/agenda_packet_60.pdf', u'storage': u'attachment', u'session_id': u'257', u'label': None, u'file_id': u'235', u'provider': u'generic', u'agenda_provider_agenda_id': None, u'session_title': u'City Council Work Session 09-28-2015', u'type': u'Agenda', u'id': u'165', u'agenda_provider_id': None}, {u'user_id': u'134', u'type_id': u'4', u'url': u'https://ompnetwork.s3-us-west-2.amazonaws.com/sites/134/documents/minutes_41.pdf', u'storage': u'attachment', u'session_id': u'257', u'label': None, u'file_id': u'236', u'provider': u'generic', u'agenda_provider_agenda_id': None, u'session_title': u'City Council Work Session 09-28-2015', u'type': u'Minutes', u'id': u'166', u'agenda_provider_id': None}]"
744,18698,"[0, 5, 16]","BOCC Regular Meeting March 9, 2016","BOCC Regular Meeting March 9, 2016",,0,,273.0,2016-03-09,2016-03-09,2017-10-30,Phb2N9edK2I,https://www.youtube.com/watch?v=Phb2N9edK2I,149.0,2016,4552.0,https://ompnetwork.s3-us-west-2.amazonaws.com/sites/273/documents/open_media_agenda_03-09-2016.pdf?d1gkDs9TQJ9pldDrOKTOvsgr3bhAKw0W,"[{u'livestream': u'0', u'position': u'-8', u'user_id': u'273', u'id': u'149', u'label': u'2016'}]","[{u'user_id': u'273', u'type_id': u'1', u'url': u'https://ompnetwork.s3-us-west-2.amazonaws.com/sites/273/documents/open_media_agenda_03-09-2016.pdf?d1gkDs9TQJ9pldDrOKTOvsgr3bhAKw0W', u'storage': u'attachment', u'session_id': u'18698', u'label': None, u'file_id': u'3833', u'provider': u'generic', u'agenda_provider_agenda_id': None, u'session_title': u'BOCC Regular Meeting March 9, 2016', u'type': u'Agenda', u'id': u'4552', u'agenda_provider_id': None}]"
745,3327,"[0, 1, 8, 19]","Thornton360 - August 27, 2014","Thornton360 - August 27, 2014","<p>Thornton360 is produced by the city of Thornton after each city council meeting, recapping the latest meeting and keeping residents informed about important news, issues and events happening in our community.</p>

<p><a href=""http://www.cityofthornton.tv/"" style=""color: rgb(51, 149, 210);"">www.cityofthornton.tv</a></p>

<p>&nbsp;</p>
",0,,186.0,2014-08-27,2014-08-27,2017-07-11,4hJL_pZmqTE,https://www.youtube.com/watch?feature=player_detailpage&v=4hJL_pZmqTE,59.0,Thornton360,,,"[{u'livestream': u'0', u'position': u'-9', u'user_id': u'186', u'id': u'59', u'label': u'Thornton360'}]",
746,3302,[],Thornton Paint-A-Thon 2014,Thornton Paint-A-Thon 2014,"<p>Co-hosted by the city of Thornton and Brothers Redevelopment, the Paint-A-Thon program paints the homes of low-income elderly and disabled homeowners at no cost to them.</p>

<p>The next Thornton Paint-A-Thon event will be held in Summer 2014 and there are many ways to become a part of this Thornton community event. &nbsp;Become a volunteer, make a donation, or apply for assistance.</p>

<p>For more information visit <a href=""http://www.cityofthornton.net"">www.cityofthornton.net</a><br />
Or contact Neighborhood Services at 303-538-7600 or neighbor@cityofthornton.net</p>
",0,,186.0,2014-04-17,2014-04-17,2017-07-11,WTBf77SAfrw,https://www.youtube.com/watch?feature=player_detailpage&v=WTBf77SAfrw,60.0,Local Interest,,,"[{u'livestream': u'0', u'position': u'-8', u'user_id': u'186', u'id': u'60', u'label': u'Local Interest'}]",
747,3393,"[2, 4, 6, 13]",Off the Page - January 2016,Off the Page - January 2016,"<p>Colorado authors talking about the stories behind the stories, and their new book releases.</p>
",0,,186.0,2016-01-01,2016-01-01,2017-07-11,BMtyRPFV8V0,https://www.youtube.com/watch?v=BMtyRPFV8V0,60.0,Local Interest,,,"[{u'livestream': u'0', u'position': u'-8', u'user_id': u'186', u'id': u'60', u'label': u'Local Interest'}]",
748,470,"[2, 9, 19]",City Council Work Session 02-20-2013,City Council Work Session 02-20-2013,,0,shows/city-council-work-session-02-20-2013,134.0,2013-02-20,2013-02-20,2017-03-20,3GHCN6hZcwU,https://www.youtube.com/watch?v=3GHCN6hZcwU,20.0,City Council,565.0,https://ompnetwork.s3-us-west-2.amazonaws.com/sites/134/documents/agenda_31.pdf,"[{u'livestream': u'1', u'position': u'-10', u'user_id': u'134', u'id': u'20', u'label': u'City Council'}]","[{u'user_id': u'134', u'type_id': u'1', u'url': u'https://ompnetwork.s3-us-west-2.amazonaws.com/sites/134/documents/agenda_31.pdf', u'storage': u'attachment', u'session_id': u'470', u'label': None, u'file_id': u'635', u'provider': u'generic', u'agenda_provider_agenda_id': None, u'session_title': u'City Council Work Session 02-20-2013', u'type': u'Agenda', u'id': u'565', u'agenda_provider_id': None}, {u'user_id': u'134', u'type_id': u'4', u'url': u'https://ompnetwork.s3-us-west-2.amazonaws.com/sites/134/documents/minutes_30_0.pdf', u'storage': u'attachment', u'session_id': u'470', u'label': None, u'file_id': u'636', u'provider': u'generic', u'agenda_provider_agenda_id': None, u'session_title': u'City Council Work Session 02-20-2013', u'type': u'Minutes', u'id': u'566', u'agenda_provider_id': None}]"
749,9859,"[1, 6, 10, 13, 16]",Licensing Authority - 6/10/2015,Licensing Authority - 6/10/2015,,0,,199.0,2015-06-10,2015-06-10,2017-08-02,nauvHwevpFo,https://www.youtube.com/watch?v=nauvHwevpFo,71.0,Licensing,3235.0,https://ompnetwork.s3-us-west-2.amazonaws.com/sites/199/documents/lla_agenda_06-10-2015.pdf?U1R8Ik2Mmhj46roYrVHOIQjDlB00xu3l,"[{u'livestream': u'1', u'position': u'0', u'user_id': u'199', u'id': u'71', u'label': u'Licensing'}]","[{u'user_id': u'199', u'type_id': u'1', u'url': u'https://ompnetwork.s3-us-west-2.amazonaws.com/sites/199/documents/lla_agenda_06-10-2015.pdf?U1R8Ik2Mmhj46roYrVHOIQjDlB00xu3l', u'storage': u'attachment', u'session_id': u'9859', u'label': None, u'file_id': u'2934', u'provider': u'generic', u'agenda_provider_agenda_id': None, u'session_title': u'Licensing Authority - 6/10/2015', u'type': u'Agenda', u'id': u'3235', u'agenda_provider_id': None}, {u'user_id': u'199', u'type_id': u'3', u'url': u'https://ompnetwork.s3-us-west-2.amazonaws.com/sites/199/granicus_files/1490_calendar_1433916000.pdf', u'storage': u'external', u'session_id': u'9859', u'label': None, u'file_id': None, u'provider': u'generic', u'agenda_provider_agenda_id': None, u'session_title': u'Licensing Authority - 6/10/2015', u'type': u'Calendar', u'id': u'3236', u'agenda_provider_id': None}, {u'user_id': u'199', u'type_id': u'2', u'url': u'https://ompnetwork.s3-us-west-2.amazonaws.com/sites/199/documents/lla_journal_06-10-2015.pdf?6i6oyM0Mj37Qr2QCsy5T5ILbe1gKMsTT', u'storage': u'attachment', u'session_id': u'9859', u'label': None, u'file_id': u'2935', u'provider': u'generic', u'agenda_provider_agenda_id': None, u'session_title': u'Licensing Authority - 6/10/2015', u'type': u'Journal', u'id': u'3237', u'agenda_provider_id': None}, {u'user_id': u'199', u'type_id': u'5', u'url': u'https://ompnetwork.s3-us-west-2.amazonaws.com/sites/199/documents/lla_packet_06-10-2015.pdf?Esnz7g9f1gTGE3zWvp1.hFzbGES6Os9p', u'storage': u'attachment', u'session_id': u'9859', u'label': None, u'file_id': u'2936', u'provider': u'generic', u'agenda_provider_agenda_id': None, u'session_title': u'Licensing Authority - 6/10/2015', u'type': u'Packet', u'id': u'3238', u'agenda_provider_id': None}]"
750,7228,"[3, 5, 19]",City Council  - Special Meeting - 10/12/10,City Council  - Special Meeting - 10/12/10,,0,,199.0,2010-10-12,2010-10-12,2017-08-01,aCSIAx6l3nw,https://www.youtube.com/watch?v=aCSIAx6l3nw,69.0,Council,2445.0,https://ompnetwork.s3-us-west-2.amazonaws.com/sites/199/documents/cc_agenda_10-12-2010.pdf?RaMOUmUFi2EhZQcnoFkNB6JTWMgfJaGL,"[{u'livestream': u'1', u'position': u'0', u'user_id': u'199', u'id': u'69', u'label': u'Council'}]","[{u'user_id': u'199', u'type_id': u'1', u'url': u'https://ompnetwork.s3-us-west-2.amazonaws.com/sites/199/documents/cc_agenda_10-12-2010.pdf?RaMOUmUFi2EhZQcnoFkNB6JTWMgfJaGL', u'storage': u'attachment', u'session_id': u'7228', u'label': None, u'file_id': u'2449', u'provider': u'generic', u'agenda_provider_agenda_id': None, u'session_title': u'City Council  - Special Meeting - 10/12/10', u'type': u'Agenda', u'id': u'2445', u'agenda_provider_id': None}, {u'user_id': u'199', u'type_id': u'3', u'url': u'https://ompnetwork.s3-us-west-2.amazonaws.com/sites/199/granicus_files/548_calendar_1286863200.html', u'storage': u'external', u'session_id': u'7228', u'label': None, u'file_id': None, u'provider': u'generic', u'agenda_provider_agenda_id': None, u'session_title': u'City Council  - Special Meeting - 10/12/10', u'type': u'Calendar', u'id': u'2446', u'agenda_provider_id': None}, {u'user_id': u'199', u'type_id': u'2', u'url': u'https://ompnetwork.s3-us-west-2.amazonaws.com/sites/199/documents/cc_minutes_10-12-2010.pdf?vnJZSapghQ6oYF5b8bJyct8Jd1AGHJ03', u'storage': u'attachment', u'session_id': u'7228', u'label': None, u'file_id': u'2450', u'provider': u'generic', u'agenda_provider_agenda_id': None, u'session_title': u'City Council  - Special Meeting - 10/12/10', u'type': u'Journal', u'id': u'2447', u'agenda_provider_id': None}, {u'user_id': u'199', u'type_id': u'5', u'url': u'https://ompnetwork.s3-us-west-2.amazonaws.com/sites/199/documents/cc_packet_10-12-2010.pdf?bsVJG66Ocw.dNI3vg8N_eDziEmlVzTdf', u'storage': u'attachment', u'session_id': u'7228', u'label': None, u'file_id': u'2451', u'provider': u'generic', u'agenda_provider_agenda_id': None, u'session_title': u'City Council  - Special Meeting - 10/12/10', u'type': u'Packet', u'id': u'2448', u'agenda_provider_id': None}]"
751,5584,[3],"Thornton City Council Meeting - July 25, 2017","Thornton City Council Meeting - July 25, 2017","To access the closed caption information associated with this video, click the CC icon in the lower right corner of the video player.

View more information on Thornton's City Council&nbsp;<a href=""http://www.cityofthornton.net/government/city-council/Pages/default.aspx"">here.</a>

<p>&nbsp;</p>
",0,,186.0,2017-07-26,2017-07-25,2017-07-26,wMH34EVWHVs,https://www.youtube.com/watch?v=wMH34EVWHVs,58.0,City Council Meeting,2126.0,https://docs.google.com/document/d/1c85jebAPLQxZZG-rHpCqUhKlZYCVSy8uvL1u5hu8TEY/pub,"[{u'livestream': u'1', u'position': u'-10', u'user_id': u'186', u'id': u'58', u'label': u'City Council Meeting'}]","[{u'user_id': u'186', u'type_id': u'1', u'url': u'https://docs.google.com/document/d/1c85jebAPLQxZZG-rHpCqUhKlZYCVSy8uvL1u5hu8TEY/pub', u'storage': u'external', u'session_id': u'5584', u'label': None, u'file_id': None, u'provider': u'om_googledrive', u'agenda_provider_agenda_id': None, u'session_title': u'Thornton City Council Meeting - July 25, 2017', u'type': u'Agenda', u'id': u'2126', u'agenda_provider_id': None}]"
